trade_num,Flat (No MG),Flat + Skip 2L,MG Next Signal (x1.5),MG Next Signal (x2),MG Next Signal (x3.0),MG1 (x1.5),MG1 (x2),MG1 (x2.5),MG1 (x3.0),MG2 (x1.5),MG2 (x2),MG2 (x2.5),MG2 (x3.0),MG2 + Stop 1L,Masaniello,Masaniello (cap $1000),Masaniello (cap $2000),Masaniello (cap $500),Soros (3-level cap),Soros (Anti-MG)
5266,-3479.2,,-3990.8,-4502.4,-5525.6,-6174.4,-7072.8,-7971.2,-8869.6,-8062.6,-10429.6,-13216.2,-16422.4,,135889.85,219313.33,219313.33,219313.33,68261.24,68261.24
5267,-3470.4,,-3982.0,-4493.6,-5516.8,-6165.6,-7064.0,-7962.4,-8860.8,-8053.8,-10420.8,-13207.4,-16413.6,,135933.85,219389.8,219389.8,219389.8,68270.04,68270.04
5268,-3480.4,,-3992.0,-4503.6,-5526.8,-6190.6,-7094.0,-7997.4,-8900.8,-8101.3,-10490.8,-13304.9,-16543.6,,135883.85,219304.57,219304.57,219304.57,68251.24,68251.24
5269,-3471.6,,-3978.8,-4486.0,-5500.4,-6181.8,-7085.2,-7988.6,-8892.0,-8092.5,-10482.0,-13296.1,-16534.8,,135927.85,219384.57,219384.57,219384.57,68260.04,68260.04
5270,-3462.8,,-3970.0,-4477.2,-5491.6,-6173.0,-7076.4,-7979.8,-8883.2,-8083.7,-10473.2,-13287.3,-16526.0,,135971.85,219463.15,219463.15,219463.15,68276.59,68276.59
5271,-3454.0,,-3961.2,-4468.4,-5482.8,-6164.2,-7067.6,-7971.0,-8874.4,-8074.9,-10464.4,-13278.5,-16517.2,,136015.85,219540.07,219540.07,219540.07,68307.69,68307.69
5272,-3464.0,,-3971.2,-4478.4,-5492.8,-6161.0,-7060.0,-7959.0,-8858.0,-8071.7,-10456.8,-13266.5,-16500.8,,136059.85,219615.07,219615.07,219615.07,68316.49,68316.49
5273,-3474.0,,-3986.2,-4498.4,-5522.8,-6186.0,-7090.0,-7994.0,-8898.0,-8119.2,-10526.8,-13364.0,-16630.8,,136009.85,219532.42,219532.42,219532.42,68297.69,68297.69
5274,-3465.2,,-3977.4,-4489.6,-5514.0,-6177.2,-7081.2,-7985.2,-8889.2,-8110.4,-10518.0,-13355.2,-16622.0,,136053.85,219612.42,219612.42,219612.42,68306.49,68306.49
5275,-3456.4,,-3968.6,-4480.8,-5505.2,-6168.4,-7072.4,-7976.4,-8880.4,-8101.6,-10509.2,-13346.4,-16613.2,,136097.85,219690.2,219690.2,219690.2,68323.03,68323.03
5276,-3447.6,,-3959.8,-4472.0,-5496.4,-6159.6,-7063.6,-7967.6,-8871.6,-8092.8,-10500.4,-13337.6,-16604.4,,136141.85,219765.2,219765.2,219765.2,68354.14,68354.14
5277,-3457.6,,-3969.8,-4482.0,-5506.4,-6184.6,-7093.6,-8002.6,-8911.6,-8140.3,-10570.4,-13435.1,-16734.4,,136091.85,219684.03,219684.03,219684.03,68344.14,68344.14
5278,-3448.8,,-3956.6,-4464.4,-5480.0,-6175.8,-7084.8,-7993.8,-8902.8,-8131.5,-10561.6,-13426.3,-16725.6,,136135.85,219767.37,219767.37,219767.37,68352.94,68352.94
5279,-3458.8,,-3966.6,-4474.4,-5490.0,-6200.8,-7114.8,-8028.8,-8942.8,-8179.0,-10631.6,-13523.8,-16855.6,,136085.85,219676.46,219676.46,219676.46,68334.14,68334.14
5280,-3468.8,,-3981.6,-4494.4,-5520.0,-6225.8,-7144.8,-8063.8,-8982.8,-8184.2,-10626.4,-13503.8,-16816.4,,136129.85,219776.46,219776.46,219776.46,68342.94,68342.94
5281,-3460.0,,-3972.8,-4485.6,-5511.2,-6217.0,-7136.0,-8055.0,-8974.0,-8175.4,-10617.6,-13495.0,-16807.6,,136173.85,219876.46,219876.46,219876.46,68359.48,68359.48
5282,-3470.0,,-3982.8,-4495.6,-5521.2,-6242.0,-7166.0,-8090.0,-9014.0,-8180.6,-10612.4,-13475.0,-16768.4,,136217.85,219976.46,219976.46,219976.46,68390.58,68390.58
5283,-3461.2,,-3969.6,-4478.0,-5494.8,-6233.2,-7157.2,-8081.2,-9005.2,-8171.8,-10603.6,-13466.2,-16759.6,,136261.85,220076.46,220076.46,220076.46,68399.38,68399.38
5284,-3471.2,,-3979.6,-4488.0,-5504.8,-6230.0,-7149.6,-8069.2,-8988.8,-8168.6,-10596.0,-13454.2,-16743.2,,136270.65,220085.26,220085.26,220085.26,68415.93,68415.93
5285,-3462.4,,-3966.4,-4470.4,-5478.4,-6221.2,-7140.8,-8060.4,-8980.0,-8159.8,-10587.2,-13445.4,-16734.4,,136279.45,220094.06,220094.06,220094.06,68447.03,68447.03
5286,-3472.4,,-3976.4,-4480.4,-5488.4,-6246.2,-7170.8,-8095.4,-9020.0,-8165.0,-10582.0,-13425.4,-16695.2,,136288.25,220102.86,220102.86,220102.86,68455.83,68455.83
5287,-3463.6,,-3963.2,-4462.8,-5462.0,-6237.4,-7162.0,-8086.6,-9011.2,-8156.2,-10573.2,-13416.6,-16686.4,,136297.05,220111.66,220111.66,220111.66,68472.38,68472.38
5288,-3473.6,,-3973.2,-4472.8,-5472.0,-6262.4,-7192.0,-8121.6,-9051.2,-8203.7,-10643.2,-13514.1,-16816.4,,136287.05,220101.66,220101.66,220101.66,68437.03,68437.03
5289,-3464.8,,-3960.0,-4455.2,-5445.6,-6253.6,-7183.2,-8112.8,-9042.4,-8194.9,-10634.4,-13505.3,-16807.6,,136295.85,220110.46,220110.46,220110.46,68445.83,68445.83
5290,-3456.0,,-3951.2,-4446.4,-5436.8,-6244.8,-7174.4,-8104.0,-9033.6,-8186.1,-10625.6,-13496.5,-16798.8,,136304.65,220119.26,220119.26,220119.26,68462.38,68462.38
5291,-3447.2,,-3942.4,-4437.6,-5428.0,-6236.0,-7165.6,-8095.2,-9024.8,-8177.3,-10616.8,-13487.7,-16790.0,,136313.45,220128.06,220128.06,220128.06,68493.48,68493.48
5292,-3438.4,,-3933.6,-4428.8,-5419.2,-6227.2,-7156.8,-8086.4,-9016.0,-8168.5,-10608.0,-13478.9,-16781.2,,136322.25,220136.86,220136.86,220136.86,68502.28,68502.28
5293,-3448.4,,-3943.6,-4438.8,-5429.2,-6224.0,-7149.2,-8074.4,-8999.6,-8165.3,-10600.4,-13466.9,-16764.8,,136331.05,220145.66,220145.66,220145.66,68518.82,68518.82
5294,-3458.4,,-3958.6,-4458.8,-5459.2,-6220.8,-7141.6,-8062.4,-8983.2,-8162.1,-10592.8,-13454.9,-16748.4,,136375.05,220225.66,220225.66,220225.66,68549.92,68549.92
5295,-3468.4,,-3968.6,-4468.8,-5469.2,-6217.6,-7134.0,-8050.4,-8966.8,-8158.9,-10585.2,-13442.9,-16732.0,,136419.05,220304.6,220304.6,220304.6,68558.72,68558.72
5296,-3459.6,,-3955.4,-4451.2,-5442.8,-6208.8,-7125.2,-8041.6,-8958.0,-8150.1,-10576.4,-13434.1,-16723.2,,136463.05,220382.38,220382.38,220382.38,68575.27,68575.27
5297,-3469.6,,-3965.4,-4461.2,-5452.8,-6233.8,-7155.2,-8076.6,-8998.0,-8197.6,-10646.4,-13531.6,-16853.2,,136413.05,220295.48,220295.48,220295.48,68539.92,68539.92
5298,-3479.6,,-3980.4,-4481.2,-5482.8,-6258.8,-7185.2,-8111.6,-9038.0,-8245.1,-10716.4,-13629.1,-16983.2,,136363.05,220203.15,220203.15,220203.15,68529.92,68529.92
5299,-3470.8,,-3971.6,-4472.4,-5474.0,-6250.0,-7176.4,-8102.8,-9029.2,-8236.3,-10707.6,-13620.3,-16974.4,,136407.05,220289.82,220289.82,220289.82,68538.72,68538.72
5300,-3480.8,,-3981.6,-4482.4,-5484.0,-6275.0,-7206.4,-8137.8,-9069.2,-8283.8,-10777.6,-13717.8,-17104.4,,136357.05,220192.42,220192.42,220192.42,68519.92,68519.92
5301,-3472.0,,-3968.4,-4464.8,-5457.6,-6266.2,-7197.6,-8129.0,-9060.4,-8275.0,-10768.8,-13709.0,-17095.6,,136401.05,220284.73,220284.73,220284.73,68528.72,68528.72
5302,-3463.2,,-3959.6,-4456.0,-5448.8,-6257.4,-7188.8,-8120.2,-9051.6,-8266.2,-10760.0,-13700.2,-17086.8,,136445.05,220376.39,220376.39,220376.39,68545.27,68545.27
5303,-3454.4,,-3950.8,-4447.2,-5440.0,-6248.6,-7180.0,-8111.4,-9042.8,-8257.4,-10751.2,-13691.4,-17078.0,,136489.05,220467.3,220467.3,220467.3,68576.37,68576.37
5304,-3445.6,,-3942.0,-4438.4,-5431.2,-6239.8,-7171.2,-8102.6,-9034.0,-8248.6,-10742.4,-13682.6,-17069.2,,136533.05,220557.3,220557.3,220557.3,68585.17,68585.17
5305,-3436.8,,-3933.2,-4429.6,-5422.4,-6231.0,-7162.4,-8093.8,-9025.2,-8239.8,-10733.6,-13673.8,-17060.4,,136577.05,220646.19,220646.19,220646.19,68601.72,68601.72
5306,-3446.8,,-3943.2,-4439.6,-5432.4,-6256.0,-7192.4,-8128.8,-9065.2,-8287.3,-10803.6,-13771.3,-17190.4,,136527.05,220546.76,220546.76,220546.76,68566.37,68566.37
5307,-3456.8,,-3958.2,-4459.6,-5462.4,-6252.8,-7184.8,-8116.8,-9048.8,-8284.1,-10796.0,-13759.3,-17174.0,,136571.05,220646.76,220646.76,220646.76,68575.17,68575.17
5308,-3466.8,,-3968.2,-4469.6,-5472.4,-6277.8,-7214.8,-8151.8,-9088.8,-8289.3,-10790.8,-13739.3,-17134.8,,136615.05,220746.76,220746.76,220746.76,68591.72,68591.72
5309,-3476.8,,-3983.2,-4489.6,-5502.4,-6302.8,-7244.8,-8186.8,-9128.8,-8336.8,-10860.8,-13836.8,-17264.8,,136565.05,220633.12,220633.12,220633.12,68556.37,68556.37
5310,-3486.8,,-3993.2,-4499.6,-5512.4,-6299.6,-7237.2,-8174.8,-9112.4,-8333.6,-10853.2,-13824.8,-17248.4,,136582.65,220650.72,220650.72,220650.72,68565.17,68565.17
5311,-3478.0,,-3980.0,-4482.0,-5486.0,-6290.8,-7228.4,-8166.0,-9103.6,-8324.8,-10844.4,-13816.0,-17239.6,,136600.25,220668.32,220668.32,220668.32,68581.72,68581.72
5312,-3469.2,,-3971.2,-4473.2,-5477.2,-6282.0,-7219.6,-8157.2,-9094.8,-8316.0,-10835.6,-13807.2,-17230.8,,136617.85,220685.92,220685.92,220685.92,68612.82,68612.82
5313,-3460.4,,-3962.4,-4464.4,-5468.4,-6273.2,-7210.8,-8148.4,-9086.0,-8307.2,-10826.8,-13798.4,-17222.0,,136661.85,220765.92,220765.92,220765.92,68621.62,68621.62
5314,-3451.6,,-3953.6,-4455.6,-5459.6,-6264.4,-7202.0,-8139.6,-9077.2,-8298.4,-10818.0,-13789.6,-17213.2,,136705.85,220844.87,220844.87,220844.87,68638.16,68638.16
5315,-3461.6,,-3963.6,-4465.6,-5469.6,-6289.4,-7232.0,-8174.6,-9117.2,-8345.9,-10888.0,-13887.1,-17343.2,,136655.85,220756.49,220756.49,220756.49,68602.82,68602.82
5316,-3471.6,,-3978.6,-4485.6,-5499.6,-6286.2,-7224.4,-8162.6,-9100.8,-8342.7,-10880.4,-13875.1,-17326.8,,136699.85,220838.84,220838.84,220838.84,68611.62,68611.62
5317,-3462.8,,-3969.8,-4476.8,-5490.8,-6277.4,-7215.6,-8153.8,-9092.0,-8333.9,-10871.6,-13866.3,-17318.0,,136743.85,220920.09,220920.09,220920.09,68628.16,68628.16
5318,-3472.8,,-3979.8,-4486.8,-5500.8,-6274.2,-7208.0,-8141.8,-9075.6,-8330.7,-10864.0,-13854.3,-17301.6,,136787.85,221000.09,221000.09,221000.09,68659.26,68659.26
5319,-3482.8,,-3994.8,-4506.8,-5530.8,-6299.2,-7238.0,-8176.8,-9115.6,-8378.2,-10934.0,-13951.8,-17431.6,,136737.85,220910.8,220910.8,220910.8,68649.26,68649.26
5320,-3492.8,,-4004.8,-4516.8,-5540.8,-6324.2,-7268.0,-8211.8,-9155.6,-8383.4,-10928.8,-13931.8,-17392.4,,136781.85,220995.42,220995.42,220995.42,68658.06,68658.06
5321,-3502.8,,-4019.8,-4536.8,-5570.8,-6349.2,-7298.0,-8246.8,-9195.6,-8388.6,-10923.6,-13911.8,-17353.2,,136825.85,221078.75,221078.75,221078.75,68674.61,68674.61
5322,-3494.0,,-4011.0,-4528.0,-5562.0,-6340.4,-7289.2,-8238.0,-9186.8,-8379.8,-10914.8,-13903.0,-17344.4,,136869.85,221160.57,221160.57,221160.57,68705.71,68705.71
5323,-3485.2,,-4002.2,-4519.2,-5553.2,-6331.6,-7280.4,-8229.2,-9178.0,-8371.0,-10906.0,-13894.2,-17335.6,,136913.85,221240.57,221240.57,221240.57,68714.51,68714.51
5324,-3476.4,,-3993.4,-4510.4,-5544.4,-6322.8,-7271.6,-8220.4,-9169.2,-8362.2,-10897.2,-13885.4,-17326.8,,136957.85,221318.35,221318.35,221318.35,68731.06,68731.06
5325,-3486.4,,-4003.4,-4520.4,-5554.4,-6319.6,-7264.0,-8208.4,-9152.8,-8359.0,-10889.6,-13873.4,-17310.4,,137001.85,221393.35,221393.35,221393.35,68762.16,68762.16
5326,-3477.6,,-3990.2,-4502.8,-5528.0,-6310.8,-7255.2,-8199.6,-9144.0,-8350.2,-10880.8,-13864.6,-17301.6,,137045.85,221464.78,221464.78,221464.78,68770.96,68770.96
5327,-3468.8,,-3981.4,-4494.0,-5519.2,-6302.0,-7246.4,-8190.8,-9135.2,-8341.4,-10872.0,-13855.8,-17292.8,,137089.85,221531.44,221531.44,221531.44,68787.5,68787.5
5328,-3460.0,,-3972.6,-4485.2,-5510.4,-6293.2,-7237.6,-8182.0,-9126.4,-8332.6,-10863.2,-13847.0,-17284.0,,137133.85,221591.44,221591.44,221591.44,68818.6,68818.6
5329,-3470.0,,-3982.6,-4495.2,-5520.4,-6318.2,-7267.6,-8217.0,-9166.4,-8337.8,-10858.0,-13827.0,-17244.8,,137177.85,221641.44,221641.44,221641.44,68827.4,68827.4
5330,-3461.2,,-3969.4,-4477.6,-5494.0,-6309.4,-7258.8,-8208.2,-9157.6,-8329.0,-10849.2,-13818.2,-17236.0,,137211.19,221674.78,221674.78,221674.78,68843.95,68843.95
5331,-3471.2,,-3979.4,-4487.6,-5504.0,-6334.4,-7288.8,-8243.2,-9197.6,-8334.2,-10844.0,-13798.2,-17196.8,,137219.99,221683.58,221683.58,221683.58,68875.05,68875.05
5332,-3481.2,,-3994.4,-4507.6,-5534.0,-6359.4,-7318.8,-8278.2,-9237.6,-8339.4,-10838.8,-13778.2,-17157.6,,137228.79,221692.38,221692.38,221692.38,68883.85,68883.85
5333,-3491.2,,-4004.4,-4517.6,-5544.0,-6356.2,-7311.2,-8266.2,-9221.2,-8336.2,-10831.2,-13766.2,-17141.2,,137237.59,221701.18,221701.18,221701.18,68900.4,68900.4
5334,-3501.2,,-4019.4,-4537.6,-5574.0,-6353.0,-7303.6,-8254.2,-9204.8,-8333.0,-10823.6,-13754.2,-17124.8,,137281.59,221781.18,221781.18,221781.18,68931.5,68931.5
5335,-3492.4,,-4010.6,-4528.8,-5565.2,-6344.2,-7294.8,-8245.4,-9196.0,-8324.2,-10814.8,-13745.4,-17116.0,,137325.59,221860.12,221860.12,221860.12,68940.3,68940.3
5336,-3502.4,,-4020.6,-4538.8,-5575.2,-6369.2,-7324.8,-8280.4,-9236.0,-8329.4,-10809.6,-13725.4,-17076.8,,137369.59,221937.9,221937.9,221937.9,68956.84,68956.84
5337,-3512.4,,-4035.6,-4558.8,-5605.2,-6394.2,-7354.8,-8315.4,-9276.0,-8334.6,-10804.4,-13705.4,-17037.6,,137413.59,222014.37,222014.37,222014.37,68987.94,68987.94
5338,-3503.6,,-4026.8,-4550.0,-5596.4,-6385.4,-7346.0,-8306.6,-9267.2,-8325.8,-10795.6,-13696.6,-17028.8,,137457.59,222089.37,222089.37,222089.37,68996.74,68996.74
5339,-3494.8,,-4018.0,-4541.2,-5587.6,-6376.6,-7337.2,-8297.8,-9258.4,-8317.0,-10786.8,-13687.8,-17020.0,,137501.59,222162.71,222162.71,222162.71,69013.29,69013.29
5340,-3504.8,,-4028.0,-4551.2,-5597.6,-6373.4,-7329.6,-8285.8,-9242.0,-8313.8,-10779.2,-13675.8,-17003.6,,137545.59,222234.13,222234.13,222234.13,69044.39,69044.39
5341,-3514.8,,-4043.0,-4571.2,-5627.6,-6398.4,-7359.6,-8320.8,-9282.0,-8361.3,-10849.2,-13773.3,-17133.6,,137495.59,222155.46,222155.46,222155.46,69034.39,69034.39
5342,-3524.8,,-4053.0,-4581.2,-5637.6,-6423.4,-7389.6,-8355.8,-9322.0,-8408.8,-10919.2,-13870.8,-17263.6,,137445.59,222070.24,222070.24,222070.24,69024.39,69024.39
5343,-3516.0,,-4039.8,-4563.6,-5611.2,-6414.6,-7380.8,-8347.0,-9313.2,-8400.0,-10910.4,-13862.0,-17254.8,,137489.59,222152.05,222152.05,222152.05,69033.19,69033.19
5344,-3526.0,,-4049.8,-4573.6,-5621.2,-6439.6,-7410.8,-8382.0,-9353.2,-8405.2,-10905.2,-13842.0,-17215.6,,137533.59,222232.05,222232.05,222232.05,69049.74,69049.74
5345,-3517.2,,-4036.6,-4556.0,-5594.8,-6430.8,-7402.0,-8373.2,-9344.4,-8396.4,-10896.4,-13833.2,-17206.8,,137577.59,222309.83,222309.83,222309.83,69080.84,69080.84
5346,-3527.2,,-4046.6,-4566.0,-5604.8,-6455.8,-7432.0,-8408.2,-9384.4,-8443.9,-10966.4,-13930.7,-17336.8,,137527.59,222224.6,222224.6,222224.6,69070.84,69070.84
5347,-3537.2,,-4061.6,-4586.0,-5634.8,-6480.8,-7462.0,-8443.2,-9424.4,-8449.1,-10961.2,-13910.7,-17297.6,,137571.59,222310.32,222310.32,222310.32,69079.64,69079.64
5348,-3547.2,,-4071.6,-4596.0,-5644.8,-6505.8,-7492.0,-8478.2,-9464.4,-8454.3,-10956.0,-13890.7,-17258.4,,137615.59,222393.65,222393.65,222393.65,69096.18,69096.18
5349,-3538.4,,-4058.4,-4578.4,-5618.4,-6497.0,-7483.2,-8469.4,-9455.6,-8445.5,-10947.2,-13881.9,-17249.6,,137659.59,222473.65,222473.65,222473.65,69127.29,69127.29
5350,-3529.6,,-4049.6,-4569.6,-5609.6,-6488.2,-7474.4,-8460.6,-9446.8,-8436.7,-10938.4,-13873.1,-17240.8,,137703.59,222548.65,222548.65,222548.65,69136.09,69136.09
5351,-3520.8,,-4040.8,-4560.8,-5600.8,-6479.4,-7465.6,-8451.8,-9438.0,-8427.9,-10929.6,-13864.3,-17232.0,,137747.59,222615.32,222615.32,222615.32,69152.63,69152.63
5352,-3512.0,,-4032.0,-4552.0,-5592.0,-6470.6,-7456.8,-8443.0,-9429.2,-8419.1,-10920.8,-13855.5,-17223.2,,137791.59,222665.32,222665.32,222665.32,69183.73,69183.73
5353,-3503.2,,-4023.2,-4543.2,-5583.2,-6461.8,-7448.0,-8434.2,-9420.4,-8410.3,-10912.0,-13846.7,-17214.4,,137800.39,222674.12,222674.12,222674.12,69192.53,69192.53
5354,-3513.2,,-4033.2,-4553.2,-5593.2,-6486.8,-7478.0,-8469.2,-9460.4,-8457.8,-10982.0,-13944.2,-17344.4,,137790.39,222664.12,222664.12,222664.12,69173.73,69173.73
5355,-3523.2,,-4048.2,-4573.2,-5623.2,-6511.8,-7508.0,-8504.2,-9500.4,-8505.3,-11052.0,-14041.7,-17474.4,,137780.39,222654.12,222654.12,222654.12,69163.73,69163.73
5356,-3533.2,,-4058.2,-4583.2,-5633.2,-6508.6,-7500.4,-8492.2,-9484.0,-8502.1,-11044.4,-14029.7,-17458.0,,137789.19,222662.92,222662.92,222662.92,69172.53,69172.53
5357,-3543.2,,-4073.2,-4603.2,-5663.2,-6533.6,-7530.4,-8527.2,-9524.0,-8549.6,-11114.4,-14127.2,-17588.0,,137779.19,222652.92,222652.92,222652.92,69153.73,69153.73
5358,-3553.2,,-4083.2,-4613.2,-5673.2,-6558.6,-7560.4,-8562.2,-9564.0,-8554.8,-11109.2,-14107.2,-17548.8,,137787.99,222661.72,222661.72,222661.72,69162.53,69162.53
5359,-3563.2,,-4098.2,-4633.2,-5703.2,-6583.6,-7590.4,-8597.2,-9604.0,-8560.0,-11104.0,-14087.2,-17509.6,,137796.79,222670.52,222670.52,222670.52,69179.08,69179.08
5360,-3573.2,,-4108.2,-4643.2,-5713.2,-6580.4,-7582.8,-8585.2,-9587.6,-8556.8,-11096.4,-14075.2,-17493.2,,137805.59,222679.32,222679.32,222679.32,69210.18,69210.18
5361,-3583.2,,-4123.2,-4663.2,-5743.2,-6577.2,-7575.2,-8573.2,-9571.2,-8553.6,-11088.8,-14063.2,-17476.8,,137814.39,222688.12,222688.12,222688.12,69218.98,69218.98
5362,-3574.4,,-4114.4,-4654.4,-5734.4,-6568.4,-7566.4,-8564.4,-9562.4,-8544.8,-11080.0,-14054.4,-17468.0,,137823.19,222696.92,222696.92,222696.92,69235.52,69235.52
5363,-3565.6,,-4105.6,-4645.6,-5725.6,-6559.6,-7557.6,-8555.6,-9553.6,-8536.0,-11071.2,-14045.6,-17459.2,,137831.99,222705.72,222705.72,222705.72,69266.63,69266.63
5364,-3556.8,,-4096.8,-4636.8,-5716.8,-6550.8,-7548.8,-8546.8,-9544.8,-8527.2,-11062.4,-14036.8,-17450.4,,137875.99,222785.72,222785.72,222785.72,69275.43,69275.43
5365,-3566.8,,-4106.8,-4646.8,-5726.8,-6547.6,-7541.2,-8534.8,-9528.4,-8524.0,-11054.8,-14024.8,-17434.0,,137919.99,222864.67,222864.67,222864.67,69291.97,69291.97
5366,-3558.0,,-4093.6,-4629.2,-5700.4,-6538.8,-7532.4,-8526.0,-9519.6,-8515.2,-11046.0,-14016.0,-17425.2,,137963.99,222942.44,222942.44,222942.44,69323.07,69323.07
5367,-3568.0,,-4103.6,-4639.2,-5710.4,-6563.8,-7562.4,-8561.0,-9559.6,-8562.7,-11116.0,-14113.5,-17555.2,,137913.99,222855.54,222855.54,222855.54,69313.07,69313.07
5368,-3559.2,,-4090.4,-4621.6,-5684.0,-6555.0,-7553.6,-8552.2,-9550.8,-8553.9,-11107.2,-14104.7,-17546.4,,137957.99,222936.79,222936.79,222936.79,69321.87,69321.87
5369,-3550.4,,-4081.6,-4612.8,-5675.2,-6546.2,-7544.8,-8543.4,-9542.0,-8545.1,-11098.4,-14095.9,-17537.6,,138001.99,223016.79,223016.79,223016.79,69338.42,69338.42
5370,-3541.6,,-4072.8,-4604.0,-5666.4,-6537.4,-7536.0,-8534.6,-9533.2,-8536.3,-11089.6,-14087.1,-17528.8,,138045.99,223095.37,223095.37,223095.37,69369.52,69369.52
5371,-3532.8,,-4064.0,-4595.2,-5657.6,-6528.6,-7527.2,-8525.8,-9524.4,-8527.5,-11080.8,-14078.3,-17520.0,,138089.99,223172.29,223172.29,223172.29,69378.32,69378.32
5372,-3524.0,,-4055.2,-4586.4,-5648.8,-6519.8,-7518.4,-8517.0,-9515.6,-8518.7,-11072.0,-14069.5,-17511.2,,138133.99,223247.29,223247.29,223247.29,69394.86,69394.86
5373,-3534.0,,-4065.2,-4596.4,-5658.8,-6544.8,-7548.4,-8552.0,-9555.6,-8523.9,-11066.8,-14049.5,-17472.0,,138177.99,223320.02,223320.02,223320.02,69425.97,69425.97
5374,-3544.0,,-4080.2,-4616.4,-5688.8,-6569.8,-7578.4,-8587.0,-9595.6,-8529.1,-11061.6,-14029.5,-17432.8,,138221.99,223390.02,223390.02,223390.02,69434.77,69434.77
5375,-3535.2,,-4071.4,-4607.6,-5680.0,-6561.0,-7569.6,-8578.2,-9586.8,-8520.3,-11052.8,-14020.7,-17424.0,,138265.99,223456.68,223456.68,223456.68,69451.31,69451.31
5376,-3526.4,,-4062.6,-4598.8,-5671.2,-6552.2,-7560.8,-8569.4,-9578.0,-8511.5,-11044.0,-14011.9,-17415.2,,138309.99,223519.18,223519.18,223519.18,69482.41,69482.41
5377,-3517.6,,-4053.8,-4590.0,-5662.4,-6543.4,-7552.0,-8560.6,-9569.2,-8502.7,-11035.2,-14003.1,-17406.4,,138353.99,223576.33,223576.33,223576.33,69491.21,69491.21
5378,-3508.8,,-4045.0,-4581.2,-5653.6,-6534.6,-7543.2,-8551.8,-9560.4,-8493.9,-11026.4,-13994.3,-17397.6,,138397.99,223626.33,223626.33,223626.33,69507.76,69507.76
5379,-3518.8,,-4055.0,-4591.2,-5663.6,-6559.6,-7573.2,-8586.8,-9600.4,-8541.4,-11096.4,-14091.8,-17527.6,,138352.53,223580.87,223580.87,223580.87,69472.41,69472.41
5380,-3510.0,,-4041.8,-4573.6,-5637.2,-6550.8,-7564.4,-8578.0,-9591.6,-8532.6,-11087.6,-14083.0,-17518.8,,138396.53,223630.87,223630.87,223630.87,69481.21,69481.21
5381,-3501.2,,-4033.0,-4564.8,-5628.4,-6542.0,-7555.6,-8569.2,-9582.8,-8523.8,-11078.8,-14074.2,-17510.0,,138429.86,223664.21,223664.21,223664.21,69497.76,69497.76
5382,-3492.4,,-4024.2,-4556.0,-5619.6,-6533.2,-7546.8,-8560.4,-9574.0,-8515.0,-11070.0,-14065.4,-17501.2,,138438.66,223673.01,223673.01,223673.01,69528.86,69528.86
5383,-3502.4,,-4034.2,-4566.0,-5629.6,-6530.0,-7539.2,-8548.4,-9557.6,-8511.8,-11062.4,-14053.4,-17484.8,,138447.46,223681.81,223681.81,223681.81,69537.66,69537.66
5384,-3493.6,,-4021.0,-4548.4,-5603.2,-6521.2,-7530.4,-8539.6,-9548.8,-8503.0,-11053.6,-14044.6,-17476.0,,138456.26,223690.61,223690.61,223690.61,69554.2,69554.2
5385,-3484.8,,-4012.2,-4539.6,-5594.4,-6512.4,-7521.6,-8530.8,-9540.0,-8494.2,-11044.8,-14035.8,-17467.2,,138465.06,223699.41,223699.41,223699.41,69585.31,69585.31
5386,-3494.8,,-4022.2,-4549.6,-5604.4,-6537.4,-7551.6,-8565.8,-9580.0,-8499.4,-11039.6,-14015.8,-17428.0,,138473.86,223708.21,223708.21,223708.21,69594.11,69594.11
5387,-3486.0,,-4009.0,-4532.0,-5578.0,-6528.6,-7542.8,-8557.0,-9571.2,-8490.6,-11030.8,-14007.0,-17419.2,,138482.66,223717.01,223717.01,223717.01,69610.65,69610.65
5388,-3496.0,,-4019.0,-4542.0,-5588.0,-6525.4,-7535.2,-8545.0,-9554.8,-8487.4,-11023.2,-13995.0,-17402.8,,138491.46,223725.81,223725.81,223725.81,69641.75,69641.75
5389,-3487.2,,-4005.8,-4524.4,-5561.6,-6516.6,-7526.4,-8536.2,-9546.0,-8478.6,-11014.4,-13986.2,-17394.0,,138500.26,223734.61,223734.61,223734.61,69650.55,69650.55
5390,-3497.2,,-4015.8,-4534.4,-5571.6,-6513.4,-7518.8,-8524.2,-9529.6,-8475.4,-11006.8,-13974.2,-17377.6,,138509.06,223743.41,223743.41,223743.41,69667.1,69667.1
5391,-3488.4,,-4002.6,-4516.8,-5545.2,-6504.6,-7510.0,-8515.4,-9520.8,-8466.6,-10998.0,-13965.4,-17368.8,,138517.86,223752.21,223752.21,223752.21,69698.2,69698.2
5392,-3498.4,,-4012.6,-4526.8,-5555.2,-6501.4,-7502.4,-8503.4,-9504.4,-8463.4,-10990.4,-13953.4,-17352.4,,138526.66,223761.01,223761.01,223761.01,69707.0,69707.0
5393,-3508.4,,-4027.6,-4546.8,-5585.2,-6498.2,-7494.8,-8491.4,-9488.0,-8460.2,-10982.8,-13941.4,-17336.0,,138535.46,223769.81,223769.81,223769.81,69723.54,69723.54
